"","Product_Num","Year","Month","total_demand"
"998","SH441",1997,2,170
"999","SH442",1997,2,222
"1000","SH443",1997,2,256
"1001","SH444",1997,2,258
"1002","SH445",1997,2,241
"1003","SH446",1997,2,196
"1004","SH447",1997,2,240
"1005","SH448",1997,2,236
"1006","SH449",1997,2,231
"1007","SH450",1997,2,231
"1008","SH451",1997,2,242
"1009","SH452",1997,2,196
"1010","SH453",1997,2,248
"1011","SH454",1997,2,257
"1012","SH455",1997,2,255
"1013","SH456",1997,2,258
"1014","SH457",1997,2,242
"1015","SH458",1997,2,237
"1016","SH459",1997,2,192
"1017","SH460",1997,2,228
"1018","SH461",1997,2,207
"1019","SH462",1997,2,201
"1020","SH463",1997,2,228
"1021","SH464",1997,2,246
"1022","SH465",1997,2,206
"1023","SH466",1997,2,203
"1024","SH467",1997,2,224
"1025","SH468",1997,2,205
"1026","SH469",1997,2,218
"1027","SH470",1997,2,221
"1028","SH471",1997,2,212
"1029","SH472",1997,2,245
"1030","SH473",1997,2,170
"1031","SH474",1997,2,235
"1032","SH475",1997,2,288
"1033","SH476",1997,2,192
"1034","SH477",1997,2,186
"1035","SH478",1997,2,233
"1036","SH479",1997,2,198
"1037","SH480",1997,2,216
"1038","SH481",1997,2,223
"1039","SH482",1997,2,197
"1040","SH483",1997,2,234
"1041","SH484",1997,2,211
"1042","SH485",1997,2,191
"1043","SH486",1997,2,242
"1044","SH487",1997,2,238
"1045","SH488",1997,2,236
"1046","SH489",1997,2,241
"1047","SH490",1997,2,264
"1048","SH491",1997,2,215
"1049","SH492",1997,2,278
"1050","SH493",1997,2,205
"1051","SH494",1997,2,248
"1052","SH495",1997,2,209
"1053","SH496",1997,2,260
"1054","SH497",1997,2,226
"1055","SH498",1997,2,208
"1056","SH499",1997,2,185
"1057","SH500",1997,2,205
"1058","SH501",1997,2,212
"1059","SH502",1997,2,229
"1060","SH503",1997,2,210
"1061","SH504",1997,2,221
"1062","SH505",1997,2,176
"1063","SH506",1997,2,194
"1064","SH507",1997,2,192
"1065","SH508",1997,2,212
"1066","SH509",1997,2,236
"1067","SH510",1997,2,210
"1068","SH511",1997,2,181
"1069","SH512",1997,2,228
"1070","SH513",1997,2,256
"1071","SH514",1997,2,186
"1072","SH515",1997,2,218
"1073","SH516",1997,2,232
"1074","SH517",1997,2,206
"1075","SH518",1997,2,218
"1076","SH519",1997,2,230
"1077","SH520",1997,2,189
"1078","SH521",1997,2,205
"1079","SH522",1997,2,188
"1080","SH523",1997,2,215
"1081","SH524",1997,2,215
"1082","SH525",1997,2,283
"1083","SH526",1997,2,169
"1084","SH527",1997,2,201
"1085","SH528",1997,2,216
"1086","SH529",1997,2,229
"1087","SH530",1997,2,217
"1088","SH531",1997,2,181
"1089","SH532",1997,2,242
"1090","SH533",1997,2,215
"1091","SH534",1997,2,204
"1092","SH535",1997,2,208
"1093","SH536",1997,2,230
"1094","SH537",1997,2,270
"1095","SH538",1997,2,201
"1096","SH539",1997,2,213
"1097","SH540",1997,2,227
"1098","SH541",1997,2,167
"1099","SH542",1997,2,222
"1100","SH543",1997,2,221
"1101","SH544",1997,2,233
"1102","SH545",1997,2,204
"1103","SH546",1997,2,251
"1104","SH547",1997,2,246
"1105","SH548",1997,2,217
"1106","SH549",1997,2,234
"1107","SH550",1997,2,239
"1108","SH551",1997,2,198
"1109","SH552",1997,2,235
"1110","SH553",1997,2,198
"1111","SH554",1997,2,183
"1112","SH555",1997,2,242
"1113","SH556",1997,2,187
"1114","SH557",1997,2,191
"1115","SH001",1997,3,324
"1116","SH002",1997,3,283
"1117","SH003",1997,3,227
"1118","SH004",1997,3,352
"1119","SH005",1997,3,267
"1120","SH006",1997,3,300
"1121","SH007",1997,3,263
"1122","SH008",1997,3,272
"1123","SH009",1997,3,295
"1124","SH010",1997,3,251
"1125","SH011",1997,3,247
"1126","SH012",1997,3,300
"1127","SH013",1997,3,305
"1128","SH014",1997,3,283
"1129","SH015",1997,3,269
"1130","SH016",1997,3,328
"1131","SH017",1997,3,263
"1132","SH018",1997,3,260
"1133","SH019",1997,3,256
"1134","SH020",1997,3,269
"1135","SH021",1997,3,308
"1136","SH022",1997,3,296
"1137","SH023",1997,3,257
"1138","SH024",1997,3,283
"1139","SH025",1997,3,277
"1140","SH026",1997,3,317
"1141","SH027",1997,3,310
"1142","SH028",1997,3,306
"1143","SH029",1997,3,259
"1144","SH030",1997,3,223
"1145","SH031",1997,3,292
"1146","SH032",1997,3,263
"1147","SH033",1997,3,275
"1148","SH034",1997,3,227
"1149","SH035",1997,3,274
"1150","SH036",1997,3,311
"1151","SH037",1997,3,307
"1152","SH038",1997,3,285
"1153","SH039",1997,3,262
"1154","SH040",1997,3,305
"1155","SH041",1997,3,226
"1156","SH042",1997,3,306
"1157","SH043",1997,3,288
"1158","SH044",1997,3,271
"1159","SH045",1997,3,357
"1160","SH046",1997,3,244
"1161","SH047",1997,3,290
"1162","SH048",1997,3,252
"1163","SH049",1997,3,266
"1164","SH050",1997,3,248
"1165","SH051",1997,3,205
"1166","SH052",1997,3,284
"1167","SH053",1997,3,304
"1168","SH054",1997,3,322
"1169","SH055",1997,3,255
"1170","SH056",1997,3,318
"1171","SH057",1997,3,298
"1172","SH058",1997,3,288
"1173","SH059",1997,3,294
"1174","SH060",1997,3,249
"1175","SH061",1997,3,291
"1176","SH062",1997,3,303
"1177","SH063",1997,3,301
"1178","SH064",1997,3,245
"1179","SH065",1997,3,344
"1180","SH066",1997,3,179
"1181","SH067",1997,3,290
"1182","SH068",1997,3,303
"1183","SH069",1997,3,270
"1184","SH070",1997,3,241
"1185","SH071",1997,3,291
"1186","SH072",1997,3,339
"1187","SH073",1997,3,255
"1188","SH074",1997,3,286
"1189","SH075",1997,3,253
"1190","SH076",1997,3,289
"1191","SH077",1997,3,242
"1192","SH078",1997,3,261
"1193","SH079",1997,3,232
"1194","SH080",1997,3,304
"1195","SH081",1997,3,259
"1196","SH082",1997,3,266
"1197","SH083",1997,3,216
"1198","SH084",1997,3,300
"1199","SH085",1997,3,274
"1200","SH086",1997,3,214
"1201","SH087",1997,3,262
"1202","SH088",1997,3,230
"1203","SH089",1997,3,281
"1204","SH090",1997,3,295
"1205","SH091",1997,3,298
"1206","SH092",1997,3,292
"1207","SH093",1997,3,260
"1208","SH094",1997,3,259
"1209","SH095",1997,3,262
"1210","SH096",1997,3,250
"1211","SH097",1997,3,271
"1212","SH098",1997,3,276
"1213","SH099",1997,3,276
"1214","SH100",1997,3,231
"1215","SH101",1997,3,291
"1216","SH102",1997,3,312
"1217","SH103",1997,3,269
"1218","SH104",1997,3,270
"1219","SH105",1997,3,211
"1220","SH106",1997,3,242
"1221","SH107",1997,3,205
"1222","SH108",1997,3,263
"1223","SH109",1997,3,287
"1224","SH110",1997,3,243
"1225","SH111",1997,3,304
"1226","SH112",1997,3,245
"1227","SH113",1997,3,265
"1228","SH114",1997,3,260
"1229","SH115",1997,3,228
"1230","SH116",1997,3,251
"1231","SH117",1997,3,343
"1232","SH118",1997,3,281
"1233","SH119",1997,3,295
"1234","SH120",1997,3,259
"1235","SH121",1997,3,273
"1236","SH122",1997,3,284
"1237","SH123",1997,3,277
"1238","SH124",1997,3,325
"1239","SH125",1997,3,224
"1240","SH126",1997,3,240
"1241","SH127",1997,3,304
"1242","SH128",1997,3,260
"1243","SH129",1997,3,295
"1244","SH130",1997,3,274
"1245","SH131",1997,3,316
"1246","SH132",1997,3,309
"1247","SH133",1997,3,286
"1248","SH134",1997,3,240
"1249","SH135",1997,3,313
"1250","SH136",1997,3,265
"1251","SH137",1997,3,310
"1252","SH138",1997,3,324
"1253","SH139",1997,3,293
"1254","SH140",1997,3,250
"1255","SH141",1997,3,244
"1256","SH142",1997,3,232
"1257","SH143",1997,3,233
"1258","SH144",1997,3,284
"1259","SH145",1997,3,254
"1260","SH146",1997,3,254
"1261","SH147",1997,3,280
"1262","SH148",1997,3,309
"1263","SH149",1997,3,339
"1264","SH150",1997,3,318
"1265","SH151",1997,3,279
"1266","SH152",1997,3,272
"1267","SH153",1997,3,250
"1268","SH154",1997,3,280
"1269","SH155",1997,3,303
"1270","SH156",1997,3,285
"1271","SH157",1997,3,263
"1272","SH158",1997,3,317
"1273","SH159",1997,3,271
"1274","SH160",1997,3,377
"1275","SH161",1997,3,251
"1276","SH162",1997,3,350
"1277","SH163",1997,3,238
"1278","SH164",1997,3,246
"1279","SH165",1997,3,270
"1280","SH166",1997,3,243
"1281","SH167",1997,3,239
"1282","SH168",1997,3,247
"1283","SH169",1997,3,312
"1284","SH170",1997,3,270
"1285","SH171",1997,3,177
"1286","SH172",1997,3,277
"1287","SH173",1997,3,339
"1288","SH174",1997,3,256
"1289","SH175",1997,3,249
"1290","SH176",1997,3,209
"1291","SH177",1997,3,222
"1292","SH178",1997,3,288
"1293","SH179",1997,3,219
"1294","SH180",1997,3,289
"1295","SH181",1997,3,241
"1296","SH182",1997,3,322
"1297","SH183",1997,3,292
"1298","SH184",1997,3,298
"1299","SH185",1997,3,329
"1300","SH186",1997,3,286
"1301","SH187",1997,3,335
"1302","SH188",1997,3,312
"1303","SH189",1997,3,248
"1304","SH190",1997,3,307
"1305","SH191",1997,3,255
"1306","SH192",1997,3,237
"1307","SH193",1997,3,267
"1308","SH194",1997,3,278
"1309","SH195",1997,3,347
"1310","SH196",1997,3,227
"1311","SH197",1997,3,274
"1312","SH198",1997,3,278
"1313","SH199",1997,3,280
"1314","SH200",1997,3,225
"1315","SH201",1997,3,284
"1316","SH202",1997,3,266
"1317","SH203",1997,3,255
"1318","SH204",1997,3,192
"1319","SH205",1997,3,218
"1320","SH206",1997,3,248
"1321","SH207",1997,3,287
"1322","SH208",1997,3,186
"1323","SH209",1997,3,254
"1324","SH210",1997,3,262
"1325","SH211",1997,3,294
"1326","SH212",1997,3,235
"1327","SH213",1997,3,289
"1328","SH214",1997,3,238
"1329","SH215",1997,3,298
"1330","SH216",1997,3,221
"1331","SH217",1997,3,295
"1332","SH218",1997,3,324
"1333","SH219",1997,3,287
"1334","SH220",1997,3,240
"1335","SH221",1997,3,262
"1336","SH222",1997,3,265
"1337","SH223",1997,3,292
"1338","SH224",1997,3,253
"1339","SH225",1997,3,236
"1340","SH226",1997,3,292
"1341","SH227",1997,3,250
"1342","SH228",1997,3,255
"1343","SH229",1997,3,241
"1344","SH230",1997,3,286
"1345","SH231",1997,3,263
"1346","SH232",1997,3,253
"1347","SH233",1997,3,266
"1348","SH234",1997,3,290
"1349","SH235",1997,3,239
"1350","SH236",1997,3,258
"1351","SH237",1997,3,307
"1352","SH238",1997,3,280
"1353","SH239",1997,3,286
"1354","SH240",1997,3,192
"1355","SH241",1997,3,241
"1356","SH242",1997,3,285
"1357","SH243",1997,3,245
"1358","SH244",1997,3,283
"1359","SH245",1997,3,320
"1360","SH246",1997,3,273
"1361","SH247",1997,3,269
"1362","SH248",1997,3,386
"1363","SH249",1997,3,249
"1364","SH250",1997,3,256
"1365","SH251",1997,3,292
"1366","SH252",1997,3,247
"1367","SH253",1997,3,306
"1368","SH254",1997,3,340
"1369","SH255",1997,3,265
"1370","SH256",1997,3,285
"1371","SH257",1997,3,253
"1372","SH258",1997,3,243
"1373","SH259",1997,3,303
"1374","SH260",1997,3,319
"1375","SH261",1997,3,249
"1376","SH262",1997,3,250
"1377","SH263",1997,3,203
"1378","SH264",1997,3,306
"1379","SH265",1997,3,251
"1380","SH266",1997,3,295
"1381","SH267",1997,3,296
"1382","SH268",1997,3,252
"1383","SH269",1997,3,304
"1384","SH270",1997,3,258
"1385","SH271",1997,3,287
"1386","SH272",1997,3,291
"1387","SH273",1997,3,287
"1388","SH274",1997,3,292
"1389","SH275",1997,3,274
"1390","SH276",1997,3,333
"1391","SH277",1997,3,283
"1392","SH278",1997,3,303
"1393","SH279",1997,3,235
"1394","SH280",1997,3,296
"1395","SH281",1997,3,291
"1396","SH282",1997,3,284
"1397","SH283",1997,3,240
"1398","SH284",1997,3,271
"1399","SH285",1997,3,326
"1400","SH286",1997,3,304
"1401","SH287",1997,3,283
"1402","SH288",1997,3,255
"1403","SH289",1997,3,254
"1404","SH290",1997,3,229
"1405","SH291",1997,3,261
"1406","SH292",1997,3,249
"1407","SH293",1997,3,269
"1408","SH294",1997,3,289
"1409","SH295",1997,3,322
"1410","SH296",1997,3,302
"1411","SH297",1997,3,337
"1412","SH298",1997,3,261
"1413","SH299",1997,3,280
"1414","SH300",1997,3,306
"1415","SH301",1997,3,300
"1416","SH302",1997,3,304
"1417","SH303",1997,3,246
"1418","SH304",1997,3,286
"1419","SH305",1997,3,292
"1420","SH306",1997,3,341
"1421","SH307",1997,3,268
"1422","SH308",1997,3,292
"1423","SH309",1997,3,245
"1424","SH310",1997,3,243
"1425","SH311",1997,3,285
"1426","SH312",1997,3,245
"1427","SH313",1997,3,251
"1428","SH314",1997,3,269
"1429","SH315",1997,3,225
"1430","SH316",1997,3,286
"1431","SH317",1997,3,276
"1432","SH318",1997,3,244
"1433","SH319",1997,3,305
"1434","SH320",1997,3,237
"1435","SH321",1997,3,227
"1436","SH322",1997,3,320
"1437","SH323",1997,3,310
"1438","SH324",1997,3,227
"1439","SH325",1997,3,292
"1440","SH326",1997,3,274
"1441","SH327",1997,3,242
"1442","SH328",1997,3,293
"1443","SH329",1997,3,236
"1444","SH330",1997,3,251
"1445","SH331",1997,3,262
"1446","SH332",1997,3,265
"1447","SH333",1997,3,264
"1448","SH334",1997,3,276
"1449","SH335",1997,3,260
"1450","SH336",1997,3,276
"1451","SH337",1997,3,267
"1452","SH338",1997,3,310
"1453","SH339",1997,3,241
"1454","SH340",1997,3,319
"1455","SH341",1997,3,249
"1456","SH342",1997,3,259
"1457","SH343",1997,3,315
"1458","SH344",1997,3,254
"1459","SH345",1997,3,305
"1460","SH346",1997,3,214
"1461","SH347",1997,3,290
"1462","SH348",1997,3,243
"1463","SH349",1997,3,288
"1464","SH350",1997,3,300
"1465","SH351",1997,3,215
"1466","SH352",1997,3,284
"1467","SH353",1997,3,279
"1468","SH354",1997,3,300
"1469","SH355",1997,3,322
"1470","SH356",1997,3,319
"1471","SH357",1997,3,240
"1472","SH358",1997,3,283
"1473","SH359",1997,3,319
"1474","SH360",1997,3,227
"1475","SH361",1997,3,277
"1476","SH362",1997,3,300
"1477","SH363",1997,3,235
"1478","SH364",1997,3,248
"1479","SH365",1997,3,291
"1480","SH366",1997,3,287
"1481","SH367",1997,3,272
"1482","SH368",1997,3,274
"1483","SH369",1997,3,306
"1484","SH370",1997,3,311
"1485","SH371",1997,3,253
"1486","SH372",1997,3,224
"1487","SH373",1997,3,283
"1488","SH374",1997,3,284
"1489","SH375",1997,3,258
"1490","SH376",1997,3,310
"1491","SH377",1997,3,295
"1492","SH378",1997,3,317
"1493","SH379",1997,3,273
"1494","SH380",1997,3,155
"1495","SH381",1997,3,280
"1496","SH382",1997,3,264
"1497","SH383",1997,3,316
"1498","SH384",1997,3,318
"1499","SH385",1997,3,288
"1500","SH386",1997,3,251
"1501","SH387",1997,3,298
"1502","SH388",1997,3,318
"1503","SH389",1997,3,317
"1504","SH390",1997,3,281
"1505","SH391",1997,3,270
"1506","SH392",1997,3,266
"1507","SH393",1997,3,313
"1508","SH394",1997,3,306
"1509","SH395",1997,3,311
"1510","SH396",1997,3,273
"1511","SH397",1997,3,233
"1512","SH398",1997,3,257
"1513","SH399",1997,3,300
"1514","SH400",1997,3,255
"1515","SH401",1997,3,319
"1516","SH402",1997,3,271
"1517","SH403",1997,3,246
"1518","SH404",1997,3,258
"1519","SH405",1997,3,273
"1520","SH406",1997,3,263
"1521","SH407",1997,3,247
"1522","SH408",1997,3,301
"1523","SH409",1997,3,284
"1524","SH410",1997,3,239
"1525","SH411",1997,3,257
"1526","SH412",1997,3,272
"1527","SH413",1997,3,278
"1528","SH414",1997,3,225
"1529","SH415",1997,3,283
"1530","SH416",1997,3,262
"1531","SH417",1997,3,294
"1532","SH418",1997,3,281
"1533","SH419",1997,3,265
"1534","SH420",1997,3,312
"1535","SH421",1997,3,272
"1536","SH422",1997,3,310
"1537","SH423",1997,3,332
"1538","SH424",1997,3,296
"1539","SH425",1997,3,274
"1540","SH426",1997,3,252
"1541","SH427",1997,3,286
"1542","SH428",1997,3,266
"1543","SH429",1997,3,308
"1544","SH430",1997,3,287
"1545","SH431",1997,3,280
"1546","SH432",1997,3,238
"1547","SH433",1997,3,216
"1548","SH434",1997,3,290
"1549","SH435",1997,3,304
"1550","SH436",1997,3,261
"1551","SH437",1997,3,253
"1552","SH438",1997,3,290
"1553","SH439",1997,3,261
"1554","SH440",1997,3,302
"1555","SH441",1997,3,271
"1556","SH442",1997,3,316
"1557","SH443",1997,3,246
"1558","SH444",1997,3,238
"1559","SH445",1997,3,260
"1560","SH446",1997,3,287
"1561","SH447",1997,3,289
"1562","SH448",1997,3,220
"1563","SH449",1997,3,321
"1564","SH450",1997,3,306
"1565","SH451",1997,3,251
"1566","SH452",1997,3,279
"1567","SH453",1997,3,254
"1568","SH454",1997,3,249
"1569","SH455",1997,3,240
"1570","SH456",1997,3,252
"1571","SH457",1997,3,237
"1572","SH458",1997,3,320
"1573","SH459",1997,3,278
"1574","SH460",1997,3,243
"1575","SH461",1997,3,241
"1576","SH462",1997,3,278
"1577","SH463",1997,3,288
"1578","SH464",1997,3,250
"1579","SH465",1997,3,290
"1580","SH466",1997,3,312
"1581","SH467",1997,3,337
"1582","SH468",1997,3,265
"1583","SH469",1997,3,277
"1584","SH470",1997,3,291
"1585","SH471",1997,3,242
"1586","SH472",1997,3,277
"1587","SH473",1997,3,245
"1588","SH474",1997,3,282
"1589","SH475",1997,3,274
"1590","SH476",1997,3,264
"1591","SH477",1997,3,341
"1592","SH478",1997,3,297
"1593","SH479",1997,3,299
"1594","SH480",1997,3,286
"1595","SH481",1997,3,279
"1596","SH482",1997,3,298
"1597","SH483",1997,3,283
"1598","SH484",1997,3,287
"1599","SH485",1997,3,336
"1600","SH486",1997,3,258
"1601","SH487",1997,3,302
"1602","SH488",1997,3,289
"1603","SH489",1997,3,266
"1604","SH490",1997,3,269
"1605","SH491",1997,3,255
"1606","SH492",1997,3,231
"1607","SH493",1997,3,241
"1608","SH494",1997,3,255
"1609","SH495",1997,3,341
"1610","SH496",1997,3,262
"1611","SH497",1997,3,256
"1612","SH498",1997,3,267
"1613","SH499",1997,3,281
"1614","SH500",1997,3,321
"1615","SH501",1997,3,303
"1616","SH502",1997,3,274
"1617","SH503",1997,3,285
"1618","SH504",1997,3,240
"1619","SH505",1997,3,251
"1620","SH506",1997,3,298
"1621","SH507",1997,3,303
"1622","SH508",1997,3,257
"1623","SH509",1997,3,320
"1624","SH510",1997,3,268
"1625","SH511",1997,3,285
"1626","SH512",1997,3,255
"1627","SH513",1997,3,220
"1628","SH514",1997,3,313
"1629","SH515",1997,3,267
"1630","SH516",1997,3,302
"1631","SH517",1997,3,235
"1632","SH518",1997,3,269
"1633","SH519",1997,3,262
"1634","SH520",1997,3,264
"1635","SH521",1997,3,288
"1636","SH522",1997,3,256
"1637","SH523",1997,3,278
"1638","SH524",1997,3,242
"1639","SH525",1997,3,278
"1640","SH526",1997,3,335
"1641","SH527",1997,3,227
"1642","SH528",1997,3,324
"1643","SH529",1997,3,265
"1644","SH530",1997,3,243
"1645","SH531",1997,3,322
"1646","SH532",1997,3,360
"1647","SH533",1997,3,293
"1648","SH534",1997,3,214
"1649","SH535",1997,3,256
"1650","SH536",1997,3,289
"1651","SH537",1997,3,290
"1652","SH538",1997,3,208
"1653","SH539",1997,3,293
"1654","SH540",1997,3,271
"1655","SH541",1997,3,290
"1656","SH542",1997,3,279
"1657","SH543",1997,3,268
"1658","SH544",1997,3,246
"1659","SH545",1997,3,288
"1660","SH546",1997,3,295
"1661","SH547",1997,3,308
"1662","SH548",1997,3,261
"1663","SH549",1997,3,259
"1664","SH550",1997,3,237
"1665","SH551",1997,3,276
"1666","SH552",1997,3,197
"1667","SH553",1997,3,314
"1668","SH554",1997,3,284
"1669","SH555",1997,3,235
"1670","SH556",1997,3,260
"1671","SH557",1997,3,333
"1672","SH001",1997,4,238
"1673","SH002",1997,4,255
"1674","SH003",1997,4,272
"1675","SH004",1997,4,278
"1676","SH005",1997,4,297
"1677","SH006",1997,4,271
"1678","SH007",1997,4,264
"1679","SH008",1997,4,177
"1680","SH009",1997,4,223
"1681","SH010",1997,4,224
"1682","SH011",1997,4,244
"1683","SH012",1997,4,221
"1684","SH013",1997,4,262
"1685","SH014",1997,4,295
"1686","SH015",1997,4,279
"1687","SH016",1997,4,303
"1688","SH017",1997,4,269
"1689","SH018",1997,4,209
"1690","SH019",1997,4,283
"1691","SH020",1997,4,263
"1692","SH021",1997,4,238
"1693","SH022",1997,4,277
"1694","SH023",1997,4,227
"1695","SH024",1997,4,238
"1696","SH025",1997,4,278
"1697","SH026",1997,4,264
"1698","SH027",1997,4,284
"1699","SH028",1997,4,240
"1700","SH029",1997,4,226
"1701","SH030",1997,4,266
"1702","SH031",1997,4,256
"1703","SH032",1997,4,238
"1704","SH033",1997,4,277
"1705","SH034",1997,4,287
"1706","SH035",1997,4,275
